day,x1,x2,y
5,10.517027438533836,C,6.8894259114104965
5,10.569140296517839,A,16.89623772865897
5,10.570164034626234,A,10.088068167988808
5,10.652479170605094,B,12.170453719924371
5,10.653867049814714,A,17.249655016149422
5,10.66600798994611,A,13.624648647874137
5,10.769824218290784,B,12.359863452277349
5,10.796977099282174,C,2.6972304072888673
5,10.809113606370513,B,13.441429334490508
5,10.813749634496371,A,12.4316499519305
5,10.83945235955147,B,14.043468432733627
5,10.879290515822648,B,9.668701344286339
5,10.907327242662085,A,12.064524421898081
5,10.93647032667009,A,11.254496147343007
5,10.974887913126793,C,5.81422130874541
5,10.976484616645795,A,15.98575956544986
5,11.002870699425245,C,4.362713356639176
5,11.036587853308745,B,9.97669467992791
5,11.048568153860915,A,14.447329307106877
5,11.058404427975027,C,4.568249763511289
5,11.074012757618167,A,15.61586543625595
5,11.212707408672953,C,5.955403452226312
5,11.225826390133227,A,13.276545381223027
5,11.265724950612055,C,5.748772375183944
5,11.299001161191626,A,15.068889417302723
5,11.33139098016549,A,15.0410250377471
5,11.342873127056254,B,11.915873682036077
5,11.37279575719566,C,4.887870605474094
5,11.417855037458311,A,16.47951968870978
5,11.482096103050932,A,15.751705814840552
5,11.48696836168645,A,16.378034261429082
5,11.514131048948546,C,7.006823540119069
5,11.521828118459545,A,13.840190436779478
5,11.564804178123943,C,7.568223953017647
5,11.580762654640145,A,16.227391893197332
5,11.637742326204641,C,7.873277224722328
5,11.664220901170479,A,15.481408047659949
5,11.673672466314011,A,16.599896584180996
5,11.729792845874575,A,15.75455606982544
5,11.801516161189864,A,15.16675459485066
