x,y
A,0.524931811062488
A,-1.1852621843755775
B,4.797662850371281
A,1.3234587205738075
A,0.17079311415614085
A,0.4986180954672156
B,1.472999075805709
B,1.4549281785325405
A,-1.581089959708199
B,3.8568011626295124
B,2.3486113431393725
B,1.1903730711812852
A,1.1970273682556767
B,3.644316560035159
A,0.8870185792384059
A,0.43155723640041316
B,2.1184294877189487
A,2.9379127035142
A,-0.1905276531360559
B,2.889124543334133
B,2.265446925318198
B,1.4125221907707255
B,1.9508092741947654
A,-0.03385590850456042
B,3.509908433583735
B,3.7049416448166865
B,1.7670062075322226
A,-0.7446047320476997
B,3.190740329496364
A,-0.4868991838360558
A,1.0052341499158832
B,1.3944429265059617
A,-0.18374002793325467
B,4.275664944763001
A,-0.4481843741411596
B,5.4035488406242544
A,1.8173305342862824
B,2.504983395778284
B,2.72799959514335
B,3.282610886787257
A,0.060254933570712016
A,-1.0981232983187206
A,-1.9726597572885467
A,-1.5489229910783187
A,-0.5020441477896394
A,1.6940660770731726
A,-0.37142228869138344
B,2.275111144311702
A,0.4520520119992697
A,-0.22467340196958152
B,3.800488974245597
A,0.26366887693356117
A,-1.2203484937222495
B,3.0610902183637574
B,4.9703642699291315
A,0.32797202160078404
A,-0.309241857641786
B,3.286022749549222
B,3.85096714351847
B,1.7240519150064726
B,1.0800442046203085
A,-0.03177053034597995
A,-2.7888420429548577
B,2.449027896512188
B,3.1365762981181424
A,0.80109199795872
B,2.475642059799557
B,3.057403002713313
B,3.41719278757521
B,4.348840454682968
B,3.2329490900387325
A,0.48782173751129076
B,2.470395373985943
B,3.122606190670968
A,-0.8921966522616345
A,-0.48036229151430926
B,2.7648188888876173
A,0.1895969512131335
A,-1.454517904607669
B,2.403511748336343
B,4.082664473129574
B,2.2785478959395506
A,-2.462954174336939
B,3.3382593720695506
A,0.382528764248472
A,0.9832604072368073
A,0.0740368048783821
B,2.7909158390114195
B,2.0807196681534084
B,2.512380733652319
B,2.3934271153878264
A,0.21231041013948185
B,2.1789326034004812
A,-0.14924517477553073
A,0.2706950819897277
B,2.8080502566877072
B,2.848209483609558
A,0.5667200112485231
B,2.9070020215928856
B,3.274520417696213
B,2.022095843984132
A,1.7859244315205105
B,1.8446294465394677
B,1.7724028015394828
A,1.446402635104459
A,-1.758182212374841
B,3.213568171165346
B,2.992670893539794
B,2.5980441242760572
A,0.12476833540477342
A,0.02317343573230832
A,-0.4846229348665706
A,1.6780148692472334
A,-1.1439042168361921
B,4.979220320731158
A,1.395295970271496
B,2.6412774145981195
A,0.6554326037307988
A,0.14023011980630448
A,2.1759288217488546
B,3.2582457248914865
B,0.802896993162999
B,1.7953508566042076
A,0.30649294315809883
B,2.7770804933884605
A,-1.4831659342723602
A,-0.06245409767606258
A,1.3555602107905405
B,3.444210350259505
A,0.3769408250697484
B,3.0972374105514344
B,3.008827873808837
B,1.5255085209073602
B,5.007198726170474
A,1.738599539841999
A,0.10230399821256946
B,2.3861885923729416
A,-0.1901965208665916
B,3.203433710473239
A,0.3303240244750273
A,-2.3736452749718993
A,1.7547635873572707
A,-0.06437513473253693
B,3.443139012473637
B,4.116413808560974
A,-1.4889267864170104
B,3.9092374408891875
B,2.57420954808499
A,0.4032776867575689
A,0.979383738524169
B,1.6576416988752556
B,4.6864333880906734
B,2.940584512513947
B,3.4031800978676485
A,-0.9185185572482413
B,1.7993564139376503
B,4.335705960955335
A,-0.05280973264143096
A,-0.3787354234944879
A,-0.8250545456400394
B,1.9046640602217395
A,0.290720812428418
B,1.3391845564332685
B,2.6318861954659654
B,3.254398315800712
B,2.956914704836686
B,2.2677930349631636
A,-1.1649325984274643
B,2.767409816086828
A,-0.7134140455513261
B,4.312563188962006
A,1.6518192878700342
B,2.8759997145428557
B,3.5349659574409245
B,4.192030168020497
B,2.882200159010187
B,3.3071164414073224
B,2.7678495191933297
A,-0.7248031921975309
A,-1.983542581459898
A,0.0692260081045227
B,2.4172957964082373
B,1.9964023511179165
B,3.898872753809214
A,0.013312907488073586
B,0.6913315051813478
A,-0.4796640125600464
B,2.8793041993676503
A,-0.0032404085266896083
B,2.867264066773556
B,4.162465317271346
B,2.3522994366849366
A,1.3208889829389507
A,-1.3988517017802358
A,1.3541508132939326
B,1.6893968376147852
A,-1.3748334845714036
B,2.9338787037852905
B,3.442849926049632
B,4.082224418063997
A,0.9664313823617982
A,1.146561447111968
B,2.066156555773974
B,3.944838131459778
B,2.497510233493437
A,0.08920309570371841
B,3.8506526038094817
B,2.8888318660144297
B,2.3846479449102542
B,3.0542488735847493
A,0.41281523029391987
B,3.442038114716391
B,2.2888297348383793
A,-1.5533346252835973
A,-0.7685908053301014
A,0.995989271269917
B,1.7741584176574658
A,-1.112596869950372
B,2.4418924573215737
B,2.755604591858324
A,-0.566466480089768
A,-0.7272719040367612
A,1.3212370978562737
B,3.332670344024497
A,-0.10731360997270352
A,1.2988983062417923
B,2.8580941635055797
A,-1.294441970083684
A,-0.3774378006104289
B,3.2144567758528373
A,-0.20398524146188837
A,-2.023382073081341
A,0.6256052937741917
A,0.12339007535005744
B,3.355147427114515
B,4.511255183918153
B,4.189712208649899
A,0.9433916295622412
A,0.9563352871918136
A,-1.0859277986185039
A,1.1773604325565865
A,-2.245314137261023
B,2.008141446702872
A,1.3346359529771974
A,0.5578102311750577
B,2.4826628108354565
A,-0.937208317943042
B,1.9963709683939188
A,-1.1906339956220624
A,-1.6778468382342744
A,-0.26263548291032424
B,1.9444557268777694
B,2.3453973083518993
A,-0.14647655195005052
A,0.6871700017098049
B,3.290068609116613
A,-0.6243219771525907
B,2.736988553991994
A,0.8255754774763515
B,3.4865778182448035
B,2.8843186432692267
A,0.03649048158526241
A,1.0720208716434139
A,0.399297707977736
B,2.292413784305186
B,4.8636157594478355
B,3.6164752586281916
A,0.1836249306668024
A,-0.014609310689856457
B,1.0753623329103985
A,-0.9632301155820222
A,0.46040064017291765
A,0.6879742047897819
A,0.12733625786661829
A,-0.6801044904150318
B,2.279467487115011
A,1.347070270969276
B,5.319979426284731
B,2.6100787184654615
A,-0.17581334507589877
B,3.086975652406038
B,2.6728372405873255
B,3.613523188681847
B,4.058740891450363
A,0.5308224860025118
B,4.472915882006566
B,2.6129015053088653
A,2.1310170532527763
B,2.255958195966108
B,2.990201608980962
A,-0.8832919631491712
A,0.24068262482211802
A,-1.472389235285927
A,-0.6685414818782268
B,3.110089938409606
A,-0.18120045764369774
B,2.3330891219373573
A,1.416344265739656
A,1.474673029066712
A,-1.0702553254409373
A,1.2649376821588099
B,2.8826416205782124
A,1.064130320534932
A,0.94838184179552
A,2.2009534416130734
B,3.1456933528431805
B,2.8784488054092243
B,3.871127222622706
A,-0.9755718940259959
A,0.7491313568894459
A,0.01000623942466184
A,1.805453435204518
A,-0.5751263167675559
A,-0.6021830286213872
A,-0.21701230844657265
B,2.983753362246741
B,2.810476865613191
B,3.6568411478136422
A,0.995586881744962
B,3.8067851870530367
A,0.6256917462476862
B,3.3587827538007056
A,1.9172904968299123
B,3.9196679695494168
A,-0.6431069853897232
A,-1.2428521365307326
A,0.9697564443593518
B,2.7426054748411586
A,0.42628869499927713
B,3.291299840474187
B,3.4244349907225415
B,2.8296068351025414
B,2.701352831703788
A,-1.5560902520378728
B,3.9936303576828673
B,2.8228014172583737
B,2.183375497218595
B,2.779327591826826
B,2.3863337933353774
B,3.4657407622227505
A,0.21607667919057394
B,1.2946669811597449
A,-0.14806882126771595
B,0.9977872673178432
A,-0.3563123016600516
B,3.1084983134843225
B,3.868003599851491
B,3.6807521071792335
B,4.21330036258669
A,-0.5953598079476753
B,0.612742025208032
B,4.83405426073062
B,4.1909187933202166
A,-0.7143708231717808
B,3.455885111153619
B,3.231769970027956
B,4.692171132020455
A,2.235037491332778
A,-1.4549296941219148
A,0.1536136888604274
A,0.058042691986318395
B,1.6278937092251504
B,2.159423941477253
B,2.132542702985931
B,3.574719730133968
B,3.7738590254068303
B,3.251711382912959
A,1.8233312248001246
A,-1.1825528982401228
B,1.3963042311451113
A,-0.6748446363705735
B,2.062187185075378
A,-1.095672820713541
A,-0.41981118740484136
B,1.460241398870208
A,-0.6432409956931887
B,2.3096760240584073
B,2.489458400687518
B,3.064815392209724
B,2.4018916655089826
B,2.23275388149227
B,4.047660365223249
B,2.730470770548182
A,0.324734603599089
A,-1.0818685116461673
B,3.0771687458578554
B,3.827933283410128
B,3.6867721112352467
B,3.302034322573425
B,1.6839334319339596
A,0.5211261286004653
B,2.7366703562172208
B,3.2717813611114304
B,4.4907552939101425
B,2.0037376096206967
A,1.417686496034442
B,3.122712552568451
B,3.1456279105366622
B,1.4707337431425056
B,1.8096367508773985
B,3.726203090665848
B,3.4219705274282304
B,3.6646849216903714
A,-0.2938817109725499
A,0.1456452470064807
B,3.119281575664042
B,2.5295591065248018
B,3.7423644707758807
A,-1.2224825916275133
B,1.9713983607091805
B,1.9408185738374244
B,2.7058752906328953
B,1.8623394943294642
A,-1.8132094325553836
A,0.08856691232936781
B,2.4963026686022567
A,-0.15297075999746132
A,0.4979498582772226
A,0.20500837974459843
A,0.3138700621548318
B,2.3430762355186943
A,-0.04141036851774222
B,3.1579927871539275
B,0.3202672975907839
B,2.147780009973518
A,0.7543027397983809
A,0.6044071725266453
B,5.140723195053786
B,3.773838154071101
B,2.6884322806937906
B,2.326488689621147
B,3.4881194048748925
B,2.7834728904638335
A,-1.9723632132116988
A,0.33073483891440464
A,1.2934346474512588
A,-2.4977260302818594
B,3.034194761927796
A,-0.22075883932402057
B,3.4526514017858836
B,3.4402660299450436
B,2.9823164041265438
B,4.804318961040771
B,2.572702915794523
A,-0.8171292834126491
A,0.7694934772735724
A,-0.77658953507757
B,2.3512433941910986
A,2.6705494612200678
A,-0.8818950051150597
B,2.833050200707535
B,0.11520640738931043
B,2.304080993720516
A,-1.4061513407405557
A,0.9753857441930169
A,0.16433905314439065
B,4.130419345402968
B,2.662312664695456
A,-0.24903210034056736
B,2.8047143677119952
A,0.19052522022258114
A,0.026379312807905664
A,-0.050364090713360586
B,0.8365435531145424
A,0.4076977816214929
B,2.4370593701057164
B,3.7917803459586277
A,1.3692088213541198
B,3.6948890984199965
A,-0.34882396942134186
B,3.17782926432475
B,4.90407802833051
A,0.656008811328387
B,2.7362621159871123
A,0.5290097652890242
B,4.539223591913619
A,-1.0773654324881559
B,2.3271766825954354
B,3.2526062349108327
B,2.4116285749319863
B,2.7985115974571215
B,3.622106231292715
B,4.053079964417421
B,3.218467555526857
B,3.586139463251299
B,2.724126026194803
B,1.5434048699462968
B,2.2501958161710593
B,2.2194556244182277
B,2.9521183513471283
A,1.6203363565033013
A,-0.4640935613886145
A,0.15338428537454146
B,5.676079331612136
B,4.96706714271334
B,1.6481843241864835
B,2.9735805917166074
A,0.08805569511280562
A,0.5815233243815326
A,0.14640284952069924
B,1.3456119210169242
A,0.7881716849345711
A,-0.3254370497666033
A,-1.09187372116813
A,-2.1642017518710905
B,2.865952596117476
A,1.1661951554295666
A,-0.3888540804377233
A,-0.5369401725915925
B,2.803396295688834
A,-1.0705753985157274
A,1.2751089135436977
A,-2.3398910240989483
A,0.7022713495739797
B,3.186548204860129
A,0.06345464446957358
B,1.4940805458173045
B,4.9551808972640226
B,2.7533749223221298
B,3.132465942500358
B,3.865826688595705
A,-0.2649822401308295
B,3.763213106959736
B,1.9780347093821777
A,-1.5153922661119184
B,3.242400775102536
B,0.7192145738880953
A,-0.582358682642901
A,1.112728692088009
A,0.1757637106528065
A,2.0851160578403274
A,0.6846508067470836
A,-0.023734314156255893
B,4.642995020888675
A,-0.4730182568364907
A,1.8872343502560922
B,3.1779787573473164
B,2.0724191884181593
A,-0.1092932321803017
B,2.59225846946839
B,3.040142256848149
B,2.418628779311369
B,1.7134732488729423
B,5.290667689100097
B,2.2296687716217916
B,4.349421340753533
B,3.5412873266038627
B,2.9578665766084136
B,2.9335967483366816
B,2.7197803766368476
B,3.698709962175966
A,0.27971059057885717
B,2.648289414948334
B,2.224882203638966
B,4.864046268426083
A,0.23149120425925843
B,3.3846456349390586
B,4.576029567932134
A,-0.8864064699014857
B,1.9944093255667958
B,1.806090734884029
A,1.017041426188017
A,-0.4132620902507931
B,5.170089197009447
B,4.332241053524765
A,-1.4813080091769752
B,2.0399079591845486
B,2.353455481059127
B,3.61160122722658
A,1.1255117964693993
A,-0.5815307466768348
B,4.60988330922447
B,3.297212099285212
B,2.1667766387295817
A,-1.368502944949323
A,-0.17464029834213124
B,2.6570846604160003
A,-0.03680048829433293
A,0.26607561446046596
A,0.6106926144862737
A,-1.4094579905915467
B,2.09231133784654
A,-0.36610698015592946
B,4.069237518922833
A,0.07690818563186008
A,-0.27397461642541737
A,-1.8279583903872458
B,4.718462473212067
A,-0.4278663590743384
B,3.3237530442843566
A,-0.14458083631665442
B,1.751040778262341
B,0.8537527642668028
A,-0.39702847819867104
B,3.2484619960210543
A,1.377209993183671
B,4.360488449590261
A,-0.2927614960190935
A,0.8102269648301945
B,2.6536134462593703
A,1.2482215330824584
A,-2.124958595253697
B,2.142488823671936
B,3.1828062459079707
A,-0.5573769198383577
B,2.2464614229113895
B,3.0427601582037576
B,2.116263027719435
A,-2.462703540980003
B,1.9769453952564804
A,-0.3840359684159554
B,3.106104239705625
A,-0.3335156113955531
B,3.38044155975949
A,-0.5159222462786079
B,3.7128083389983364
A,-0.40260817182917213
A,1.3170673308635534
A,-0.14250290246993766
B,3.4612936053288266
A,-1.5326938949919087
A,0.12101546508278858
A,-0.42415891256223776
A,1.7153305891283621
B,3.1796300016671872
B,4.754299970964805
B,3.7655400515770485
B,3.7777670983522436
B,4.73551057571691
A,1.1890172098364857
B,6.315429991491948
B,3.2722394989110835
A,-1.8192133474776815
A,-1.0665942146013874
B,1.9028870438697199
B,3.165556622259919
B,2.773485948724019
B,4.246941836727294
A,0.5183282627596909
B,2.822112082921128
A,-0.9512398935260961
B,4.930565810804131
B,2.271342414660391
B,2.030615442990264
A,1.5065421611974747
B,3.308927440342378
A,-0.1914742968480963
A,1.0413624449203795
A,0.8518806617633357
A,0.5168545562284949
B,3.888074197799719
B,0.8715373822263599
B,1.4664510524585272
A,0.8753135661513121
B,2.3181657235926627
B,2.538306844790432
B,3.4402364609938063
A,-0.19217392946400805
A,0.02678904311174898
A,0.7759604180790763
B,1.2994043312641812
B,0.8009724575625916
B,2.235393238614314
A,-0.5094776140078555
A,0.6294412157007114
B,2.494165685676858
B,2.831120322091789
B,3.0343449945659646
B,3.2741150514854698
B,3.506487574311839
A,-1.5655740017163617
A,0.6966983166750177
A,-0.36746482230150124
B,2.078793050115261
A,0.6952532360340405
B,1.420216823272931
A,1.1187381006873514
A,-0.6504049287252236
B,1.8932243260834578
B,4.65572263219139
B,3.494956457585592
A,0.7596459400281782
B,1.9829197084801267
A,-0.047829890850444284
A,0.6022993210341491
A,-1.596025659895983
B,2.408238391112003
A,0.8304964351606167
B,1.5698852849811624
B,2.964356481771871
A,-0.46460495025203125
B,2.044613748984067
A,-0.1034621011521532
B,3.214666282295287
A,-0.2842208043723298
B,4.805830333984601
A,0.57457738535586
A,0.30100605792241913
B,3.8841747475262975
B,2.4591208962554423
B,3.369578037486632
B,3.0304464525269204
A,-0.07304847535794817
B,2.3591002349035763
B,3.50904138851348
A,-1.2126048715897746
A,-0.07917355769294702
A,-1.312796282775557
B,2.182739712789366
B,3.2268206232681145
B,3.8724942802349824
B,2.8728231747534445
B,3.6373083995950934
B,2.911717925448202
A,1.0626982260717732
B,4.608639799876972
B,3.463633883122213
B,3.2171360301069907
A,-0.2846976644256471
A,1.8718993809455444
B,3.396525559113935
B,4.059641284678134
B,2.4988567256427747
B,1.3620383956503177
B,4.146331240851412
A,1.2297777841269126
A,0.5422725519814589
A,-1.1653431148593278
B,2.4863977977672493
A,-0.49834138107319165
A,-0.2087472041305477
B,3.0432717748503704
B,4.058003220820507
B,3.87065123799683
B,3.1770398103594353
B,3.239599972780689
B,4.659620730837414
A,0.16549533937805938
A,-0.48881412475704755
B,2.3392841277307914
B,0.8128945935217389
A,0.1699074486251362
A,0.8373141747464243
A,0.3746624995262907
B,2.7439136372960387
B,1.1509084002549814
A,-0.06554135992974117
A,1.0854920082975674
A,-0.7824455031399062
A,0.49901028953188487
A,0.10864987005401892
A,0.6060593556173601
B,4.190817763289809
A,1.2103363338286863
B,3.303256335510736
A,0.4224401424543498
A,-0.8303906250425067
B,1.7097532204212913
A,0.5376182856488448
B,3.3953300736229974
A,-2.2494893893223735
A,-2.5041303204570426
B,2.2200703570115987
A,1.4487889897422912
A,0.7509886091985803
A,0.7902492987619529
A,0.8878806091617807
A,-0.004239498872424605
B,2.986304570114875
B,4.017429821402498
A,0.06663486105310426
A,-0.02559306706119288
B,2.8875790082529402
B,3.82894932039984
A,0.021692398489433436
B,4.23660435646254
B,2.5914208929761604
B,3.7890921555135577
B,3.2210945065079484
A,0.1811873755883271
A,-1.3346845016258482
B,2.8787433888629073
A,-0.5214472091940728
A,1.7626483891489857
B,2.586660352791774
B,4.085372024039923
B,2.429255128046274
A,0.9506683579422948
A,-0.6467751739808856
B,2.9191235526431116
B,2.9875597364424595
B,3.1750256815811553
A,-0.9792038319885344
B,3.914838627571781
A,-0.29283136616466166
A,0.33932461644627837
A,-1.482991369468465
B,3.0519655222823983
B,3.745521352097775
B,1.699654533473301
B,3.786805524497053
B,1.5493667526783383
A,-0.026737184841404034
B,2.116021291257267
